"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 29 06:28:47 GMT 2024","Fri Nov 29 06:28:48 GMT 2024","337","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create a project",""
"passed","Fri Nov 29 06:28:45 GMT 2024","Fri Nov 29 06:28:46 GMT 2024","402","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Fri Nov 29 06:28:46 GMT 2024","Fri Nov 29 06:28:46 GMT 2024","490","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Fri Nov 29 06:28:44 GMT 2024","Fri Nov 29 06:28:45 GMT 2024","1173","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Fri Nov 29 06:28:47 GMT 2024","Fri Nov 29 06:28:47 GMT 2024","364","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
"passed","Fri Nov 29 06:27:36 GMT 2024","Fri Nov 29 06:28:25 GMT 2024","48825","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Fri Nov 29 06:28:41 GMT 2024","Fri Nov 29 06:28:43 GMT 2024","2081","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Fri Nov 29 06:28:48 GMT 2024","Fri Nov 29 06:28:48 GMT 2024","302","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectWithTheSameIdTest","User not be able to create two projects with the same id",""
