"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 29 10:38:16 GMT 2024","Fri Nov 29 10:38:16 GMT 2024","274","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create a project",""
"passed","Fri Nov 29 10:38:12 GMT 2024","Fri Nov 29 10:38:14 GMT 2024","1195","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Fri Nov 29 10:38:14 GMT 2024","Fri Nov 29 10:38:14 GMT 2024","428","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Fri Nov 29 10:38:14 GMT 2024","Fri Nov 29 10:38:15 GMT 2024","409","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Fri Nov 29 10:38:15 GMT 2024","Fri Nov 29 10:38:15 GMT 2024","320","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
"passed","Fri Nov 29 10:38:16 GMT 2024","Fri Nov 29 10:38:16 GMT 2024","220","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectWithTheSameIdTest","User not be able to create two projects with the same id",""
"passed","Fri Nov 29 10:38:10 GMT 2024","Fri Nov 29 10:38:12 GMT 2024","2079","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Fri Nov 29 10:37:03 GMT 2024","Fri Nov 29 10:37:53 GMT 2024","49830","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
